CustomerID,Recency,Frequency,Monetary,R_log,F_log,M_log,Cluster,Segment,Churn_Probability,Predicted_Churn
13078,3,26,12627.94,1.3862943611198906,3.295836866004329,9.443746284664895,1,Loyal / High-Value,0.027173662999374647,0
13079,4,5,220.10000000000002,1.6094379124341003,1.791759469228055,5.3986150878634005,1,Loyal / High-Value,0.25834931303581676,0
13080,179,1,58.08,5.19295685089021,0.6931471805599453,4.078892457663179,0,At-Risk / Low-Engagement,0.7385168863177546,1
13081,11,11,28337.38,2.4849066497880004,2.4849066497880004,9.892501674765558,1,Loyal / High-Value,0.0619968130444383,0
13082,126,9,3613.63,4.844187086458591,2.302585092994046,8.192744778040643,1,Loyal / High-Value,0.14768165443217626,0
13083,4,2,303.75,1.6094379124341003,1.0986122886681096,5.719491768361381,0,At-Risk / Low-Engagement,0.3936964773248148,0
13085,157,2,416.08000000000004,5.062595033026967,1.0986122886681096,6.0332780499213925,0,At-Risk / Low-Engagement,0.5212421025387654,1
13089,2,97,58762.08,1.0986122886681096,3.4339872044851463,9.892501674765558,1,Loyal / High-Value,0.02496367274118546,0
13090,8,14,8910.82,2.1972245773362196,2.70805020110221,9.095133764476559,1,Loyal / High-Value,0.05390396674404605,0
13091,28,1,345.82,3.367295829986474,0.6931471805599453,5.848805913370403,0,At-Risk / Low-Engagement,0.5629767119541571,1
13092,70,5,477.83,4.2626798770413155,1.791759469228055,6.171345628362577,0,At-Risk / Low-Engagement,0.31044987787246736,0
13093,275,8,7832.47,5.62040086571715,2.1972245773362196,8.966160858120457,1,Loyal / High-Value,0.15251670733572004,0
13094,21,12,1927.3200000000002,3.091042453358316,2.5649493574615367,7.564404436501881,1,Loyal / High-Value,0.10348209509579927,0
13095,70,1,74.39999999999999,4.2626798770413155,0.6931471805599453,4.32280727501391,0,At-Risk / Low-Engagement,0.6925800970714265,1
13097,32,10,6003.22,3.4965075614664802,2.3978952727983707,8.70021783432055,1,Loyal / High-Value,0.0981067112235809,0
13098,1,28,28882.44,0.6931471805599453,3.367295829986474,9.892501674765558,1,Loyal / High-Value,0.023305644754665837,0
13099,99,1,207.35999999999999,4.605170185988092,0.6931471805599453,5.339267352876991,0,At-Risk / Low-Engagement,0.6463350345002918,1
13101,234,1,101.19,5.459585514144159,0.6931471805599453,4.626833825624118,0,At-Risk / Low-Engagement,0.7190434916671374,1
13102,1,24,6424.09,0.6931471805599453,3.2188758248682006,8.767965917447414,1,Loyal / High-Value,0.02875717334011151,0
13103,39,1,243.94,3.6888794541139363,0.6931471805599453,5.501013282593141,0,At-Risk / Low-Engagement,0.5989413074310141,1
13104,3,6,1098.48,1.3862943611198906,1.9459101490553132,7.0025926197429715,1,Loyal / High-Value,0.15779294357037765,0
13106,133,1,76.5,4.897839799950911,0.6931471805599453,4.350277936359301,0,At-Risk / Low-Engagement,0.7140768370604368,1
13107,44,4,1531.6200000000001,3.8066624897703196,1.6094379124341003,7.334733968170588,1,Loyal / High-Value,0.26920245485377053,0
13108,372,1,350.06,5.912501651847105,0.6931471805599453,5.8609571490281995,0,At-Risk / Low-Engagement,0.6559089853481086,1
13109,59,2,786.54,4.0943445622221,1.0986122886681096,6.668914163060628,0,At-Risk / Low-Engagement,0.4375274317117031,0
13110,31,7,1488.67,3.4657359027997265,2.0794415416798357,7.306309897899894,1,Loyal / High-Value,0.17796799589071693,0
13113,0,24,12245.960000000001,0.6931471805599453,3.2188758248682006,9.41303302190997,1,Loyal / High-Value,0.021655073110483314,0
13115,11,4,2294.78,2.4849066497880004,1.6094379124341003,7.7388279340332105,1,Loyal / High-Value,0.20832012038461034,0
13116,138,1,501.14,4.9344739331306915,0.6931471805599453,6.218878965272838,0,At-Risk / Low-Engagement,0.6053041949454037,1
13117,21,8,984.91,3.091042453358316,2.1972245773362196,6.893565072546089,1,Loyal / High-Value,0.1670925913328107,0
13118,19,5,1197.81,2.995732273553991,1.791759469228055,7.089084677082725,1,Loyal / High-Value,0.22085314923484692,0
13120,238,1,30.599999999999998,5.476463551931511,0.6931471805599453,3.9740583963475986,0,At-Risk / Low-Engagement,0.7562275911510605,1
13121,269,1,283.73,5.598421958998375,0.6931471805599453,5.6515413628105104,0,At-Risk / Low-Engagement,0.6666178657237991,1
13122,94,2,922.39,4.553876891600541,1.0986122886681096,6.828051680471256,0,At-Risk / Low-Engagement,0.4468369151122513,0
13124,89,3,3756.33,4.499809670330265,1.3862943611198906,8.231463877756003,1,Loyal / High-Value,0.2916137808656934,0
13126,4,8,2099.64,1.6094379124341003,2.1972245773362196,7.6499973391858,1,Loyal / High-Value,0.11267568065169578,0
13127,77,1,259.17,4.356708826689592,0.6931471805599453,5.561335263505108,0,At-Risk / Low-Engagement,0.6227185492318703,1
13130,94,1,64.0,4.553876891600541,0.6931471805599453,4.174387269895637,0,At-Risk / Low-Engagement,0.7113656768276211,1
13131,23,3,1073.3,3.1780538303479458,1.3862943611198906,6.979424565672496,1,Loyal / High-Value,0.3130014181327002,0
13132,261,1,77.3,5.568344503761097,0.6931471805599453,4.360547602996757,0,At-Risk / Low-Engagement,0.7367243382591824,1
13133,273,2,109.8,5.6131281063880705,1.0986122886681096,4.707726774313183,0,At-Risk / Low-Engagement,0.6297364714881802,1
13134,85,4,1793.58,4.454347296253507,1.6094379124341003,7.4925262902571115,1,Loyal / High-Value,0.2833523373386968,0
13135,196,1,3096.0,5.2832037287379885,0.6931471805599453,8.038189179973203,0,At-Risk / Low-Engagement,0.5018008045198115,1
13136,56,5,2607.61,4.04305126783455,1.791759469228055,7.866572791402729,1,Loyal / High-Value,0.21681189214971847,0
13137,10,8,3603.29,2.3978952727983707,2.1972245773362196,8.189880081639725,1,Loyal / High-Value,0.11209854088868304,0
13138,22,6,962.39,3.1354942159291497,1.9459101490553132,6.870458314237744,1,Loyal / High-Value,0.208170117699624,0
13139,16,7,5064.94,2.833213344056216,2.0794415416798357,8.530294986827844,1,Loyal / High-Value,0.12307457943530849,0
13140,108,3,422.47,4.6913478822291435,1.3862943611198906,6.048482673330305,0,At-Risk / Low-Engagement,0.4311498041096429,0
13141,84,5,2388.75,4.442651256490317,1.791759469228055,7.778944036943872,1,Loyal / High-Value,0.23294263367129703,0
13142,19,1,307.09,2.995732273553991,0.6931471805599453,5.7303919480814,0,At-Risk / Low-Engagement,0.5547844001546524,1
13144,332,1,110.95,5.808142489980444,0.6931471805599453,4.718052343044764,0,At-Risk / Low-Engagement,0.7205664833119776,1
13145,39,4,618.52,3.6888794541139363,1.6094379124341003,6.428944984648157,0,At-Risk / Low-Engagement,0.3143929723510161,0
13146,26,1,228.91,3.295836866004329,0.6931471805599453,5.437687927995845,0,At-Risk / Low-Engagement,0.5865036309044762,1
13147,10,4,712.8000000000001,2.3978952727983707,1.6094379124341003,6.57060281105606,1,Loyal / High-Value,0.26089101943747944,0
13148,29,12,3683.26,3.4011973816621555,2.5649493574615367,8.211824970346322,1,Loyal / High-Value,0.09309545196574746,0
13149,14,4,1676.06,2.70805020110221,1.6094379124341003,7.424797539358498,1,Loyal / High-Value,0.22911747881295155,0
13151,295,1,1257.8700000000001,5.69035945432406,0.6931471805599453,7.1379697721602025,0,At-Risk / Low-Engagement,0.5762757531149665,1
13153,5,1,486.22,1.791759469228055,0.6931471805599453,6.188715766456242,0,At-Risk / Low-Engagement,0.47246116470401706,0
13155,33,4,971.76,3.5263605246161616,1.6094379124341003,6.880137391945464,1,Loyal / High-Value,0.2834984908468416,0
13157,49,4,1741.22,3.912023005428146,1.6094379124341003,7.462915441057162,1,Loyal / High-Value,0.26614681189950573,0
13158,94,4,1201.06,4.553876891600541,1.6094379124341003,7.091792030654675,0,At-Risk / Low-Engagement,0.3090293484444217,0
13159,8,4,1429.35,2.1972245773362196,1.6094379124341003,7.26567444855103,1,Loyal / High-Value,0.22098115345999728,0
13160,22,1,91.8,3.1354942159291497,0.6931471805599453,4.530446639792155,0,At-Risk / Low-Engagement,0.6368073467187364,1
13161,313,1,112.75,5.749392985908253,0.6931471805599453,4.7340030578310595,0,At-Risk / Low-Engagement,0.7197165997254906,1
13162,122,4,1688.29,4.812184355372417,1.6094379124341003,7.432063601299488,1,Loyal / High-Value,0.2994841200727673,0
13165,46,2,1021.48,3.8501476017100584,1.0986122886681096,6.929986327823459,0,At-Risk / Low-Engagement,0.4103209209535328,0
13166,283,1,417.2,5.648974238161206,0.6931471805599453,6.035959786994534,0,At-Risk / Low-Engagement,0.6453929796058588,1
13167,18,4,791.33,2.9444389791664403,1.6094379124341003,6.674977971699642,1,Loyal / High-Value,0.2740823523378911,0
13168,36,4,1299.59,3.6109179126442243,1.6094379124341003,7.170573286646459,1,Loyal / High-Value,0.2710560333650009,0
13169,63,2,712.88,4.1588830833596715,1.0986122886681096,6.570714880987815,0,At-Risk / Low-Engagement,0.44669541375508703,0
13170,26,1,108.81,3.295836866004329,0.6931471805599453,4.698751599609622,0,At-Risk / Low-Engagement,0.6329486879227553,1
13171,21,3,468.41,3.091042453358316,1.3862943611198906,6.151476586982076,0,At-Risk / Low-Engagement,0.35839265928794845,0
13173,4,2,353.65,1.6094379124341003,1.0986122886681096,5.871131387648096,0,At-Risk / Low-Engagement,0.3841688944878111,0
13174,16,3,2742.82,2.833213344056216,1.3862943611198906,7.917106389026516,1,Loyal / High-Value,0.2508806450262276,0
13176,46,1,481.49,3.8501476017100584,0.6931471805599453,6.178960195175666,0,At-Risk / Low-Engagement,0.5621354081077138,1
13177,64,1,282.45,4.174387269895637,0.6931471805599453,5.6470357407703125,0,At-Risk / Low-Engagement,0.6098730439179906,1
13178,26,11,5725.47,3.295836866004329,2.4849066497880004,8.652854564021988,1,Loyal / High-Value,0.0887011146281261,0
13182,45,1,121.18,3.828641396489095,0.6931471805599453,4.805495367221621,0,At-Risk / Low-Engagement,0.6477605252512382,1
13183,7,9,3957.78,2.0794415416798357,2.302585092994046,8.283691175973804,1,Loyal / High-Value,0.09473423761521983,0
13184,14,10,1668.95,2.70805020110221,2.3978952727983707,7.420548964842826,1,Loyal / High-Value,0.11742202196290717,0
13185,267,1,71.4,5.5909869805108565,0.6931471805599453,4.282206299391671,0,At-Risk / Low-Engagement,0.7414764381493395,1
13186,39,3,1575.89,3.6888794541139363,1.3862943611198906,7.363209831835215,1,Loyal / High-Value,0.31026873297723,0
13187,337,1,236.02,5.823045895483019,0.6931471805599453,5.4681445257603025,0,At-Risk / Low-Engagement,0.678953432257138,1
13188,11,1,114.60000000000001,2.4849066497880004,0.6931471805599453,4.750135956238277,0,At-Risk / Low-Engagement,0.5963916589943947,1
13189,18,2,260.68,2.9444389791664403,1.0986122886681096,5.567122383230129,0,At-Risk / Low-Engagement,0.4601741443607237,0
13192,95,2,911.94,4.564348191467836,1.0986122886681096,6.81667016102037,0,At-Risk / Low-Engagement,0.4480305158724201,0
13193,61,1,112.08,4.127134385045092,0.6931471805599453,4.72809553282539,0,At-Risk / Low-Engagement,0.6640773423198878,1
13194,135,1,60.7,4.912654885736052,0.6931471805599453,4.122283930911342,0,At-Risk / Low-Engagement,0.726734427835857,1
13196,11,4,1797.78,2.4849066497880004,1.6094379124341003,7.4948639363112814,1,Loyal / High-Value,0.21915750709866963,0
13198,10,6,3401.2400000000002,2.3978952727983707,1.9459101490553132,8.132189317204716,1,Loyal / High-Value,0.14213412248285065,0
13199,3,38,9817.12,1.3862943611198906,3.4339872044851463,9.191984936991869,1,Loyal / High-Value,0.0289896711179131,0
13200,19,4,870.09,2.995732273553991,1.6094379124341003,6.769745301020691,1,Loyal / High-Value,0.27088183492483975,0
13203,9,4,869.46,2.302585092994046,1.6094379124341003,6.769021807549381,1,Loyal / High-Value,0.2478048279422123,0
13207,15,2,250.26000000000002,2.772588722239781,1.0986122886681096,5.526488259576272,0,At-Risk / Low-Engagement,0.4554317250715516,0
13208,58,6,1217.65,4.07753744390572,1.9459101490553132,7.105498967663615,1,Loyal / High-Value,0.22539356489358714,0
13209,30,8,5891.61,3.4339872044851463,2.1972245773362196,8.681454302434094,1,Loyal / High-Value,0.11717228050193022,0
13210,93,1,353.48,4.543294782270004,0.6931471805599453,5.8706519268912345,0,At-Risk / Low-Engagement,0.6110516940031733,1
13211,10,3,1095.42,2.3978952727983707,1.3862943611198906,6.999805605779951,1,Loyal / High-Value,0.28353002977096525,0
13212,19,3,786.83,2.995732273553991,1.3862943611198906,6.669282330542903,1,Loyal / High-Value,0.3239237994344582,0
13213,56,5,1520.58,4.04305126783455,1.791759469228055,7.327504547645857,1,Loyal / High-Value,0.24198532161436315,0
13216,267,1,333.74,5.5909869805108565,0.6931471805599453,5.813354111085492,0,At-Risk / Low-Engagement,0.6567527714451545,1
13217,122,3,533.98,4.812184355372417,1.3862943611198906,6.282229363019668,0,At-Risk / Low-Engagement,0.421170393835863,0
13218,127,1,62.63999999999999,4.852030263919617,0.6931471805599453,4.153242203469586,0,At-Risk / Low-Engagement,0.723002155286055,1
13220,78,4,819.2900000000001,4.3694478524670215,1.6094379124341003,6.7096579362724444,0,At-Risk / Low-Engagement,0.3239523425525063,0
13221,240,2,847.41,5.484796933490655,1.0986122886681096,6.743364009514037,0,At-Risk / Low-Engagement,0.49265590284107813,0
13223,200,2,163.20000000000002,5.303304908059076,1.0986122886681096,5.101085197018328,0,At-Risk / Low-Engagement,0.5922509468437334,1
13224,60,2,2155.95,4.110873864173311,1.0986122886681096,7.676450465777419,0,At-Risk / Low-Engagement,0.37409211323136154,0
13225,3,7,6463.84,1.3862943611198906,2.0794415416798357,8.774133542253146,1,Loyal / High-Value,0.09284249625344479,0
13226,273,1,108.21000000000001,5.6131281063880705,0.6931471805599453,4.693272634209637,0,At-Risk / Low-Engagement,0.7208789866068783,1
13227,201,1,257.7,5.308267697401205,0.6931471805599453,5.5556690891919835,0,At-Risk / Low-Engagement,0.6610276602321461,1
13228,81,1,358.0,4.406719247264253,0.6931471805599453,5.883322388488279,0,At-Risk / Low-Engagement,0.6045986622366528,1
13229,225,1,160.95,5.420534999272286,0.6931471805599453,5.087287645617338,0,At-Risk / Low-Engagement,0.6923664380031448,1
13230,4,14,2755.63,1.6094379124341003,2.70805020110221,7.921764198172896,1,Loyal / High-Value,0.0655575976068265,0
13232,12,7,1328.35,2.5649493574615367,2.0794415416798357,7.192445379947863,1,Loyal / High-Value,0.16022837815885319,0
13233,74,2,605.12,4.31748811353631,1.0986122886681096,6.407077986267962,0,At-Risk / Low-Engagement,0.464255622896007,0
13235,212,1,1031.07,5.3612921657094255,0.6931471805599453,6.939321773198559,0,At-Risk / Low-Engagement,0.5771980033457723,1
13236,24,2,744.85,3.2188758248682006,1.0986122886681096,6.614524507599939,0,At-Risk / Low-Engagement,0.4039861017392425,0
13238,17,4,700.73,2.8903717578961645,1.6094379124341003,6.553548714657728,1,Loyal / High-Value,0.2786242994396272,0
13239,261,1,329.56,5.568344503761097,0.6931471805599453,5.800788185931274,0,At-Risk / Low-Engagement,0.656615105538258,1
13240,96,4,663.65,4.574710978503383,1.6094379124341003,6.499260586313608,0,At-Risk / Low-Engagement,0.34425464595278793,0
13242,112,3,270.40000000000003,4.727387818712341,1.3862943611198906,5.603593747400769,0,At-Risk / Low-Engagement,0.46175398838107,0
13243,203,1,585.12,5.318119993844216,0.6931471805599453,6.373524546769825,0,At-Risk / Low-Engagement,0.6114393403315398,1
13244,92,1,121.74000000000001,4.532599493153256,0.6931471805599453,4.810068296960951,0,At-Risk / Low-Engagement,0.6748647603981475,1
13245,50,1,430.5,3.9318256327243257,0.6931471805599453,6.067267510523482,0,At-Risk / Low-Engagement,0.5728646735708434,1
13246,18,6,1961.52,2.9444389791664403,1.9459101490553132,7.581984640687438,1,Loyal / High-Value,0.1740363910024341,0
13247,17,4,501.12,2.8903717578961645,1.6094379124341003,6.218839134950008,1,Loyal / High-Value,0.29675334635433515,0
13248,124,2,465.68,4.8283137373023015,1.0986122886681096,6.145643797955656,0,At-Risk / Low-Engagement,0.5036550462435576,1
13249,92,3,711.41,4.532599493153256,1.3862943611198906,6.56865358837482,0,At-Risk / Low-Engagement,0.3912036427575258,0
13253,156,2,1030.4,5.056245805348308,1.0986122886681096,6.9386723816168585,0,At-Risk / Low-Engagement,0.46121596413024707,0
13255,9,2,399.51,2.302585092994046,1.0986122886681096,5.992738734985712,0,At-Risk / Low-Engagement,0.40524732578406775,0
13258,11,3,672.83,2.4849066497880004,1.3862943611198906,6.512977853578813,1,Loyal / High-Value,0.3136307571380914,0
13259,61,1,283.18,4.127134385045092,0.6931471805599453,5.64960784020993,0,At-Risk / Low-Engagement,0.6077564440370575,1
13260,61,1,557.62,4.127134385045092,0.6931471805599453,6.325469456665338,0,At-Risk / Low-Engagement,0.5644418762298162,1
13261,268,2,944.1,5.594711379601839,1.0986122886681096,6.8512907420010105,0,At-Risk / Low-Engagement,0.4902960158614469,0
13262,263,1,200.29,5.575949103146316,0.6931471805599453,5.3047466543129405,0,At-Risk / Low-Engagement,0.685832842565452,1
13263,1,35,7436.93,0.6931471805599453,3.4339872044851463,8.914347863308706,1,Loyal / High-Value,0.027695764645288168,0
13265,53,5,2092.66,3.9889840465642745,1.791759469228055,7.646669009574865,1,Loyal / High-Value,0.22520345041102924,0
13266,11,12,3834.2599999999998,2.4849066497880004,2.5649493574615367,8.251992508113439,1,Loyal / High-Value,0.07971823707572753,0
13267,2,19,4521.49,1.0986122886681096,2.995732273553991,8.416818006100614,1,Loyal / High-Value,0.04029856791105234,0
13268,17,11,3174.75,2.8903717578961645,2.4849066497880004,8.06329910390357,1,Loyal / High-Value,0.09585450382799142,0
13269,1,15,5343.28,0.6931471805599453,2.772588722239781,8.583782109053482,1,Loyal / High-Value,0.044912908555238905,0
13270,366,1,590.0,5.905361848054571,0.6931471805599453,6.3818160174060985,0,At-Risk / Low-Engagement,0.6241997946144858,1
13271,37,1,211.49,3.6375861597263857,0.6931471805599453,5.358894928433641,0,At-Risk / Low-Engagement,0.6058066849097683,1
13272,31,2,276.56,3.4657359027997265,1.0986122886681096,5.626037126031348,0,At-Risk / Low-Engagement,0.4788442926505111,0
13273,113,1,138.98,4.736198448394496,0.6931471805599453,4.941499555261394,0,At-Risk / Low-Engagement,0.6749998387671933,1
13276,63,2,590.9300000000001,4.1588830833596715,1.0986122886681096,6.383388384649479,0,At-Risk / Low-Engagement,0.45896577191545196,0
13277,15,4,258.4,2.772588722239781,1.6094379124341003,5.5583712718823435,0,At-Risk / Low-Engagement,0.3298968251018828,0
13278,40,1,542.73,3.713572066704308,0.6931471805599453,6.298452800117238,0,At-Risk / Low-Engagement,0.5484772934998496,1
13279,78,1,137.75,4.3694478524670215,0.6931471805599453,4.932673752626544,0,At-Risk / Low-Engagement,0.6613955155273905,1
13280,122,3,798.46,4.812184355372417,1.3862943611198906,6.68393649975286,0,At-Risk / Low-Engagement,0.3955186967683434,0
13282,18,3,1132.14,2.9444389791664403,1.3862943611198906,7.032747819149021,1,Loyal / High-Value,0.30136665205561447,0
13283,59,2,93.66,4.0943445622221,1.0986122886681096,4.5502915244781015,0,At-Risk / Low-Engagement,0.5766195701028987,1
13284,330,1,201.19,5.802118375377063,0.6931471805599453,5.309207849379209,0,At-Risk / Low-Engagement,0.6880429015484586,1
13285,23,4,2709.12,3.1780538303479458,1.6094379124341003,7.904748193336201,1,Loyal / High-Value,0.2212228951230066,0
13291,155,1,361.11,5.049856007249537,0.6931471805599453,5.8919480330707374,0,At-Risk / Low-Engagement,0.6304363916554869,1
13292,38,2,578.9399999999999,3.6635616461296463,1.0986122886681096,6.362924649913461,0,At-Risk / Low-Engagement,0.43902277681176466,0
13294,189,2,873.74,5.247024072160486,1.0986122886681096,6.773926699344786,0,At-Risk / Low-Engagement,0.4803208547528185,0
13295,359,1,201.20000000000002,5.886104031450156,0.6931471805599453,5.309257306586371,0,At-Risk / Low-Engagement,0.6880400950533336,1
13296,137,1,87.4,4.927253685157205,0.6931471805599453,4.481871969643597,0,At-Risk / Low-Engagement,0.7079784274205191,1
13297,7,4,2089.85,2.0794415416798357,1.6094379124341003,7.645325960844005,1,Loyal / High-Value,0.20088270605153694,0
13298,1,1,360.0,0.6931471805599453,0.6931471805599453,5.8888779583328805,0,At-Risk / Low-Engagement,0.44477264501680347,0
13299,268,1,142.5,5.594711379601839,0.6931471805599453,4.966335035199676,0,At-Risk / Low-Engagement,0.7054600947373971,1
13300,169,1,371.89,5.135798437050262,0.6931471805599453,5.921283469984221,0,At-Risk / Low-Engagement,0.632105733047277,1
13301,103,4,618.09,4.6443908991413725,1.6094379124341003,6.428250657915328,0,At-Risk / Low-Engagement,0.3512578325075993,0
13302,155,1,63.75,5.049856007249537,0.6931471805599453,4.1705337005796475,0,At-Risk / Low-Engagement,0.7289281601278608,1
13304,351,1,300.42,5.863631175598097,0.6931471805599453,5.7085046409915305,0,At-Risk / Low-Engagement,0.6649474734196501,1
13305,4,10,2000.86,1.6094379124341003,2.3978952727983707,7.601832027360015,1,Loyal / High-Value,0.09484885225155246,0
13307,120,1,15.0,4.795790545596741,0.6931471805599453,3.9740583963475986,0,At-Risk / Low-Engagement,0.733779066336094,1
13308,22,3,1385.51,3.1354942159291497,1.3862943611198906,7.23454507743516,1,Loyal / High-Value,0.2971378517983729,0
13309,7,5,1456.79,2.0794415416798357,1.791759469228055,7.2846768692730555,1,Loyal / High-Value,0.18670533822517602,0
13310,28,3,1132.03,3.367295829986474,1.3862943611198906,7.032650739053453,1,Loyal / High-Value,0.31705763900302375,0
13311,4,2,598.57,1.6094379124341003,1.0986122886681096,6.396212731621162,1,Loyal / High-Value,0.35189730999653046,0
13313,22,5,1555.32,3.1354942159291497,1.791759469228055,7.35007933912113,1,Loyal / High-Value,0.2132530367118282,0
13314,1,3,775.94,0.6931471805599453,1.3862943611198906,6.655363127308804,1,Loyal / High-Value,0.24378244249018474,0
13316,37,4,5732.93,3.6375861597263857,1.6094379124341003,8.654156438485995,1,Loyal / High-Value,0.2015130983739617,0
13317,66,6,2273.68,4.204692619390966,1.9459101490553132,7.729594662150938,1,Loyal / High-Value,0.20142402230844247,0
13318,1,3,640.76,0.6931471805599453,1.3862943611198906,6.464214402021743,1,Loyal / High-Value,0.2532189260181182,0
13319,5,26,10845.550000000001,1.791759469228055,3.295836866004329,9.29160233605445,1,Loyal / High-Value,0.030256841875761498,0
13320,78,4,1532.2,4.3694478524670215,1.6094379124341003,7.3351123335064,1,Loyal / High-Value,0.2888403664555834,0
13321,72,2,567.36,4.290459441148391,1.0986122886681096,6.342755020769874,0,At-Risk / Low-Engagement,0.4673189265037083,0
13322,17,1,199.48000000000002,2.8903717578961645,0.6931471805599453,5.300714491147758,0,At-Risk / Low-Engagement,0.5781826934354246,1
13323,3,5,787.85,1.3862943611198906,1.791759469228055,6.670576188703463,1,Loyal / High-Value,0.19316094893175229,0
13324,36,10,7121.95,3.6109179126442243,2.3978952727983707,8.871077244439467,1,Loyal / High-Value,0.09589082777229933,0
13325,81,1,675.3,4.406719247264253,0.6931471805599453,6.516636764580894,0,At-Risk / Low-Engagement,0.563955239172665,1
13327,38,8,3627.77,3.6635616461296463,2.1972245773362196,8.196649026863438,1,Loyal / High-Value,0.1357040560117814,0
13328,316,1,1308.48,5.75890177387728,0.6931471805599453,7.177385390826169,0,At-Risk / Low-Engagement,0.5737292356805668,1
13329,31,2,789.0,3.4657359027997265,1.0986122886681096,6.672032945461067,0,At-Risk / Low-Engagement,0.41066660624623036,0
13330,92,3,1140.93,4.532599493153256,1.3862943611198906,7.040475092365302,0,At-Risk / Low-Engagement,0.36193068527104444,0
13332,14,1,350.9,2.70805020110221,0.6931471805599453,5.863347044327539,0,At-Risk / Low-Engagement,0.5336747604282088,1
13334,82,3,3502.32,4.418840607796598,1.3862943611198906,8.161466369296502,1,Loyal / High-Value,0.2925322820908635,0
13336,77,1,795.12,4.356708826689592,0.6931471805599453,6.67974992825102,0,At-Risk / Low-Engagement,0.5511752613037175,1
13338,157,1,487.02,5.062595033026967,0.6931471805599453,6.190356388619899,0,At-Risk / Low-Engagement,0.612399529393312,1
13339,200,1,860.12,5.303304908059076,0.6931471805599453,6.758233867538541,0,At-Risk / Low-Engagement,0.5863956839358143,1
13340,45,7,10736.48,3.828641396489095,2.0794415416798357,9.28149570365981,1,Loyal / High-Value,0.12032714610176055,0
13341,260,1,775.85,5.564520407322694,0.6931471805599453,6.65524728153801,0,At-Risk / Low-Engagement,0.6038858430505345,1
13343,177,1,353.43,5.181783550292085,0.6931471805599453,5.870510865261174,0,At-Risk / Low-Engagement,0.6370704105650122,1
13344,67,3,2511.69,4.219507705176107,1.3862943611198906,7.829109171398687,1,Loyal / High-Value,0.30367223429017365,0
13345,287,1,389.5,5.662960480135946,0.6931471805599453,5.967427969279741,0,At-Risk / Low-Engagement,0.649528523859298,1
13347,70,1,341.36,4.2626798770413155,0.6931471805599453,5.835862815013409,0,At-Risk / Low-Engagement,0.6016135129142869,1
13348,64,1,233.76,4.174387269895637,0.6931471805599453,5.458563715690134,0,At-Risk / Low-Engagement,0.621661448538678,1
13349,10,1,247.32,2.3978952727983707,0.6931471805599453,5.514718236994854,0,At-Risk / Low-Engagement,0.5431925490167506,1
13350,16,2,979.12,2.833213344056216,1.0986122886681096,6.887675013147945,0,At-Risk / Low-Engagement,0.37096393262161104,0
13351,66,1,373.94,4.204692619390966,0.6931471805599453,5.926766013169045,0,At-Risk / Low-Engagement,0.5934119042820054,1
13352,60,1,397.97999999999996,4.110873864173311,0.6931471805599453,5.988911290320265,0,At-Risk / Low-Engagement,0.5854926753861365,1
13354,71,1,743.53,4.276666119016055,0.6931471805599453,6.612753146812557,0,At-Risk / Low-Engagement,0.5521175479973598,1
13355,122,1,674.7,4.812184355372417,0.6931471805599453,6.515749190558129,0,At-Risk / Low-Engagement,0.5812458333014543,1
13356,80,1,768.24,4.394449154672439,0.6931471805599453,6.645403014442646,0,At-Risk / Low-Engagement,0.5550400497839186,1
13357,257,1,609.4,5.552959584921617,0.6931471805599453,6.414114479970247,0,At-Risk / Low-Engagement,0.6185562273787502,1
13358,268,1,439.03,5.594711379601839,0.6931471805599453,6.086842906406214,0,At-Risk / Low-Engagement,0.6404227550647499,1
13359,63,1,439.56,4.1588830833596715,0.6931471805599453,6.088046644954226,0,At-Risk / Low-Engagement,0.5811491758804804,1
13362,9,4,3090.7400000000002,2.302585092994046,1.6094379124341003,8.036489318202769,1,Loyal / High-Value,0.19070383649836048,0
13363,17,2,992.5,2.8903717578961645,1.0986122886681096,6.901234061991872,0,At-Risk / Low-Engagement,0.3724453078415316,0
13364,71,1,134.95999999999998,4.276666119016055,0.6931471805599453,4.9123607248279155,0,At-Risk / Low-Engagement,0.6589850131367206,1
13365,33,2,2225.37,3.5263605246161616,1.0986122886681096,7.708127735453272,1,Loyal / High-Value,0.34873601381220587,0
13366,50,1,56.160000000000004,3.9318256327243257,0.6931471805599453,4.045854353061666,0,At-Risk / Low-Engagement,0.6959240983975292,1
13368,256,2,623.4,5.54907608489522,1.0986122886681096,6.436791188641277,0,At-Risk / Low-Engagement,0.515704045328403,1
13369,365,1,308.28000000000003,5.902633333401366,0.6931471805599453,5.734247015460021,0,At-Risk / Low-Engagement,0.6634295208121698,1
13370,371,1,754.87,5.912501651847105,0.6931471805599453,6.62786940372116,0,At-Risk / Low-Engagement,0.6088217217416861,1
13372,89,1,378.64,4.499809670330265,0.6931471805599453,5.939223435262291,0,At-Risk / Low-Engagement,0.6049308849864884,1
13373,60,3,3312.25,4.110873864173311,1.3862943611198906,8.105684859760789,1,Loyal / High-Value,0.2845789983523712,0
13375,88,1,778.65,4.48863636973214,0.6931471805599453,6.658845101030894,0,At-Risk / Low-Engagement,0.5582003795521606,1
13376,99,3,1019.76,4.605170185988092,1.3862943611198906,6.928302726869797,0,At-Risk / Low-Engagement,0.37174601400945684,0
